18;-17.6954;288.9180;16.1921;2013-06-04 11:50:59
20;-17.4377;261.0552;16.0192;2013-06-04 11:50:59
22;-17.2285;238.4442;15.8499;2013-06-04 11:50:59
24;-16.9822;211.6453;15.6786;2013-06-04 11:50:59
26;-16.7304;186.7251;15.4788;2013-06-04 11:50:59
200;11.4305;-41.6109;-0.0745;2013-06-04 11:50:59
0;-19.8822;528.9190;15.4937;2013-06-04 11:56:48
2;-19.6731;506.0650;15.6871;2013-06-04 11:56:48
4;-19.4265;478.2369;15.9025;2013-06-04 11:56:48
6;-19.2044;455.4516;16.0368;2013-06-04 11:56:48
8;-18.9421;427.4737;16.1625;2013-06-04 11:56:48
10;-18.6728;396.8681;16.3057;2013-06-04 11:56:48
12;-18.4141;369.8059;16.3226;2013-06-04 11:56:48
14;-18.2027;346.0890;16.3316;2013-06-04 11:56:48
16;-17.9560;319.4882;16.2853;2013-06-04 11:56:48
18;-17.6989;288.9179;16.1934;2013-06-04 11:56:48
20;-17.4378;261.0550;16.0216;2013-06-04 11:56:48
22;-17.2295;238.4439;15.8512;2013-06-04 11:56:48
24;-16.9827;211.6458;15.6788;2013-06-04 11:56:48
26;-16.7316;186.7252;15.4788;2013-06-04 11:56:48
200;11.4305;-41.6108;-0.0743;2013-06-04 11:56:48
0;-19.8782;528.9190;15.4875;2013-06-04 12:01:36
2;-19.6743;506.0658;15.6846;2013-06-04 12:01:36
4;-19.4185;478.2373;15.8919;2013-06-04 12:01:36
6;-19.1941;455.4523;16.0345;2013-06-04 12:01:36
8;-18.9339;427.4744;16.1605;2013-06-04 12:01:36
10;-18.6711;396.8685;16.3005;2013-06-04 12:01:36
12;-18.4150;369.8061;16.3181;2013-06-04 12:01:36
14;-18.2017;346.0895;16.3252;2013-06-04 12:01:36
16;-17.9520;319.4884;16.2834;2013-06-04 12:01:36
18;-17.6967;288.9182;16.1910;2013-06-04 12:01:36
20;-17.4363;261.0553;16.0191;2013-06-04 12:01:36
22;-17.2281;238.4438;15.8490;2013-06-04 12:01:36
24;-16.9814;211.6459;15.6779;2013-06-04 12:01:36
26;-16.7293;186.7249;15.4789;2013-06-04 12:01:36
200;11.4305;-41.6108;-0.0745;2013-06-04 12:01:36
0;-19.8859;528.9181;15.4900;2013-06-04 12:16:51
2;-19.6757;506.0634;15.6727;2013-06-04 12:16:51
4;-19.4282;478.2384;15.8618;2013-06-04 12:16:51
6;-19.2077;455.4543;16.0045;2013-06-04 12:16:51
8;-18.9418;427.4767;16.1564;2013-06-04 12:16:51
10;-18.6760;396.8687;16.3069;2013-06-04 12:16:51
12;-18.4179;369.8060;16.3239;2013-06-04 12:16:51
14;-18.2106;346.0890;16.3288;2013-06-04 12:16:51
16;-17.9552;319.4878;16.2887;2013-06-04 12:16:51
18;-17.7001;288.9154;16.1871;2013-06-04 12:16:51
20;-17.4428;261.0526;15.9937;2013-06-04 12:16:51
22;-17.2349;238.4439;15.8183;2013-06-04 12:16:51
24;-16.9874;211.6476;15.6610;2013-06-04 12:16:51
26;-16.7303;186.7256;15.4790;2013-06-04 12:16:51
200;11.4303;-41.6108;-0.0743;2013-06-04 12:16:51
0;-19.8758;528.9189;15.4892;2013-06-04 12:21:37
2;-19.6717;506.0643;15.6716;2013-06-04 12:21:37
4;-19.4203;478.2378;15.8704;2013-06-04 12:21:37
6;-19.2003;455.4547;16.0141;2013-06-04 12:21:37
8;-18.9394;427.4767;16.1579;2013-06-04 12:21:37
10;-18.6758;396.8681;16.3093;2013-06-04 12:21:37
12;-18.4132;369.8056;16.3274;2013-06-04 12:21:37
14;-18.2049;346.0892;16.3349;2013-06-04 12:21:37
16;-17.9542;319.4880;16.2905;2013-06-04 12:21:37
18;-17.6942;288.9151;16.1871;2013-06-04 12:21:37
20;-17.4394;261.0523;15.9958;2013-06-04 12:21:37
22;-17.2309;238.4444;15.8194;2013-06-04 12:21:37
24;-16.9851;211.6468;15.6624;2013-06-04 12:21:37
26;-16.7303;186.7258;15.4798;2013-06-04 12:21:37
200;11.4305;-41.6109;-0.0741;2013-06-04 12:21:37
0;-19.8710;528.9192;15.4872;2013-06-04 12:25:50
2;-19.6660;506.0648;15.6717;2013-06-04 12:25:50
4;-19.4256;478.2382;15.8659;2013-06-04 12:25:50
6;-19.1986;455.4548;16.0068;2013-06-04 12:25:50
8;-18.9361;427.4771;16.1598;2013-06-04 12:25:50
10;-18.6743;396.8685;16.3085;2013-06-04 12:25:50
12;-18.4119;369.8062;16.3271;2013-06-04 12:25:50
14;-18.2020;346.0891;16.3337;2013-06-04 12:25:50
16;-17.9560;319.4876;16.2922;2013-06-04 12:25:50
18;-17.6990;288.9147;16.1877;2013-06-04 12:25:50
20;-17.4410;261.0515;15.9934;2013-06-04 12:25:50
22;-17.2319;238.4437;15.8168;2013-06-04 12:25:50
24;-16.9858;211.6462;15.6590;2013-06-04 12:25:50
26;-16.7293;186.7252;15.4802;2013-06-04 12:25:50
200;11.4302;-41.6112;-0.0745;2013-06-04 12:25:50
0;-19.8967;528.9176;15.4846;2013-06-04 12:42:52
2;-19.6906;506.0627;15.6737;2013-06-04 12:42:52
4;-19.4378;478.2372;15.8640;2013-06-04 12:42:52
6;-19.2176;455.4531;16.0077;2013-06-04 12:42:52
8;-18.9536;427.4756;16.1525;2013-06-04 12:42:52
10;-18.6860;396.8666;16.3030;2013-06-04 12:42:52
12;-18.4219;369.8041;16.3145;2013-06-04 12:42:52
14;-18.2081;346.0875;16.3202;2013-06-04 12:42:52
16;-17.9620;319.4859;16.2828;2013-06-04 12:42:52
18;-17.7034;288.9131;16.1861;2013-06-04 12:42:52
20;-17.4461;261.0500;15.9926;2013-06-04 12:42:52
22;-17.2400;238.4406;15.8172;2013-06-04 12:42:52
24;-16.9906;211.6443;15.6608;2013-06-04 12:42:52
26;-16.7369;186.7253;15.4785;2013-06-04 12:42:52
200;11.4314;-41.6108;-0.0744;2013-06-04 12:42:52
0;-19.8936;528.9171;15.4843;2013-06-04 12:46:13
2;-19.6946;506.0632;15.6648;2013-06-04 12:46:13
4;-19.4433;478.2369;15.8632;2013-06-04 12:46:13
6;-19.2206;455.4531;16.0073;2013-06-04 12:46:13
8;-18.9554;427.4755;16.1534;2013-06-04 12:46:13
10;-18.6883;396.8669;16.3029;2013-06-04 12:46:13
12;-18.4272;369.8035;16.3135;2013-06-04 12:46:13
14;-18.2148;346.0872;16.3196;2013-06-04 12:46:13
16;-17.9648;319.4860;16.2826;2013-06-04 12:46:13
18;-17.7089;288.9127;16.1848;2013-06-04 12:46:13
20;-17.4491;261.0500;15.9922;2013-06-04 12:46:13
22;-17.2409;238.4410;15.8167;2013-06-04 12:46:13
24;-16.9937;211.6442;15.6587;2013-06-04 12:46:13
26;-16.7378;186.7246;15.4799;2013-06-04 12:46:13
200;11.4314;-41.6107;-0.0744;2013-06-04 12:46:13
0;-19.8924;528.9169;15.4896;2013-06-04 12:50:02
2;-19.6901;506.0632;15.6718;2013-06-04 12:50:02
4;-19.4275;478.2383;15.8633;2013-06-04 12:50:02
6;-19.2135;455.4535;16.0067;2013-06-04 12:50:02
8;-18.9518;427.4759;16.1534;2013-06-04 12:50:02
10;-18.6864;396.8670;16.3051;2013-06-04 12:50:02
12;-18.4226;369.8042;16.3179;2013-06-04 12:50:02
14;-18.2095;346.0876;16.3206;2013-06-04 12:50:02
16;-17.9641;319.4862;16.2842;2013-06-04 12:50:02
18;-17.7067;288.9130;16.1859;2013-06-04 12:50:02
20;-17.4482;261.0501;15.9917;2013-06-04 12:50:02
22;-17.2400;238.4411;15.8155;2013-06-04 12:50:02
24;-16.9899;211.6443;15.6616;2013-06-04 12:50:02
26;-16.7377;186.7254;15.4777;2013-06-04 12:50:02
200;11.4315;-41.6107;-0.0739;2013-06-04 12:50:02
0;-19.9124;528.9173;15.4986;2013-06-04 13:12:49
2;-19.7022;506.0674;15.6710;2013-06-04 13:12:49
4;-19.4519;478.2410;15.8571;2013-06-04 13:12:49
6;-19.2244;455.4566;16.0004;2013-06-04 13:12:49
8;-18.9578;427.4789;16.1509;2013-06-04 13:12:49
10;-18.6956;396.8694;16.3021;2013-06-04 13:12:49
12;-18.4316;369.8072;16.3131;2013-06-04 13:12:49
14;-18.2181;346.0894;16.3194;2013-06-04 13:12:49
16;-17.9687;319.4884;16.2844;2013-06-04 13:12:49
18;-17.7122;288.9141;16.1815;2013-06-04 13:12:49
20;-17.4471;261.0513;15.9832;2013-06-04 13:12:49
22;-17.2399;238.4427;15.8068;2013-06-04 13:12:49
24;-16.9956;211.6444;15.6539;2013-06-04 13:12:49
26;-16.7422;186.7253;15.4799;2013-06-04 13:12:49
200;11.4321;-41.6107;-0.0748;2013-06-04 13:12:49
